anime_id,name,genre,type,episodes,rating,members,combined_features
8110,Fukubiki! Triangle: Miharu After,Hentai,OVA,2,7.31,8450,fukubiki! triangle: miharu after hentai ova
14991,Harem Time The Animation,"Harem, Hentai",OVA,2,7.31,7256,"harem time the animation harem, hentai ova"
13221,Kyonyuu Fantasy,"Demons, Fantasy, Harem, Hentai, Supernatural",OVA,2,7.31,8854,"kyonyuu fantasy demons, fantasy, harem, hentai, supernatural ova"
3918,Resort Boin,Hentai,OVA,3,7.31,9654,resort boin hentai ova
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,2,7.29,8112,hatsu inu 2 the animation: strange kind of woman - again hentai ova
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7.29,7218,kateikyoushi no oneesan the animation: h no hensachi agechaimasu hentai ova
3220,Kanashimi no Belladonna,"Drama, Hentai",Movie,1,7.28,6599,"kanashimi no belladonna drama, hentai movie"
31789,Oni Chichi: Vacation,Hentai,OVA,Unknown,7.28,3259,oni chichi: vacation hentai ova
16474,Soushisouai Note The Animation,Hentai,OVA,2,7.28,3189,soushisouai note the animation hentai ova
15097,Tropical Kiss,Hentai,OVA,3,7.28,8884,tropical kiss hentai ova
28779,Futabu!!,"Hentai, School, Yuri",OVA,2,7.28,4447,"futabu!! hentai, school, yuri ova"
29083,Lovely x Cation The Animation,Hentai,OVA,2,7.27,3348,lovely x cation the animation hentai ova
12143,Swing Out Sisters,Hentai,OVA,1,7.26,5950,swing out sisters hentai ova
30614,Ane Yome Quartet,Hentai,OVA,2,7.25,3921,ane yome quartet hentai ova
30243,Gakuen de Jikan yo Tomare,Hentai,OVA,4,7.25,5163,gakuen de jikan yo tomare hentai ova
3210,Ikoku Irokoi Romantan,"Comedy, Romance, Yaoi",OVA,2,7.25,24223,"ikoku irokoi romantan comedy, romance, yaoi ova"
18691,Joshikousei no Koshitsuki,Hentai,OVA,6,7.25,4748,joshikousei no koshitsuki hentai ova
8291,Ojousama wa H ga Osuki: The Animation,Hentai,OVA,2,7.25,5036,ojousama wa h ga osuki: the animation hentai ova
30891,Oni Chichi: Refresh♥,Hentai,OVA,Unknown,7.25,4433,oni chichi: refresh♥ hentai ova
30702,Victorian Maid Maria no Houshi,Hentai,OVA,1,7.25,2453,victorian maid maria no houshi hentai ova
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Hentai,OVA,4,7.24,3965,baka na imouto wo rikou ni suru no wa ore no xx dake na ken ni tsuite hentai ova
10419,Menkui!,Hentai,OVA,2,7.24,4954,menkui! hentai ova
10683,Tentacle and Witches,"Hentai, Magic, Supernatural",OVA,4,7.24,6420,"tentacle and witches hentai, magic, supernatural ova"
3939,Kafun Shoujo Chuuihou! The Animation,Hentai,OVA,4,7.23,6991,kafun shoujo chuuihou! the animation hentai ova
2372,Enbo,"Drama, Hentai",OVA,6,7.22,8614,"enbo drama, hentai ova"
29261,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,OVA,2,7.22,2962,genkaku cool na sensei ga aheboteochi! hentai ova
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,1,7.22,2935,sei brunehilde gakuen shoujo kishidan to junpaku no panty the animation hentai ova
2135,"Sora no Iro, Mizu no Iro",Hentai,OVA,2,7.22,9633,"sora no iro, mizu no iro hentai ova"
7053,Fault!!,Hentai,OVA,3,7.21,11055,fault!! hentai ova
19051,Imouto Paradise! 2,Hentai,OVA,2,7.21,5600,imouto paradise! 2 hentai ova
25667,Boy Meets Harem The Animation,"Harem, Hentai",OVA,1,7.2,4566,"boy meets harem the animation harem, hentai ova"
21521,Futabu!,"Hentai, School, Yuri",OVA,2,7.2,7234,"futabu! hentai, school, yuri ova"
32423,Pretty x Cation The Animation,Hentai,OVA,2,7.2,2636,pretty x cation the animation hentai ova
13057,Peace Hame!,Hentai,OVA,6,7.18,4430,peace hame! hentai ova
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2,7.17,7709,ane jiru the animation: shirakawa sanshimai ni omakase hentai ova
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Hentai,OVA,2,7.16,5018,papa love: papa to icha ero shitai musume-tachi to hitotsu yane no shita de hentai ova
16472,Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,7.16,4210,sei yariman gakuen enkou nikki the animation hentai ova
9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7.15,5091,kateikyoushi no oneesan 2 the animation: h no hensachi agechaimasu hentai ova
29808,Namaiki: Kissuisou e Youkoso! The Animation,Hentai,OVA,1,7.15,3475,namaiki: kissuisou e youkoso! the animation hentai ova
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,"Parody, Yaoi",Special,2,7.14,3597,"hyakujitsu no bara: jinginaki nikukyuu-hen parody, yaoi special"
32872,Energy Kyouka!!,Hentai,OVA,Unknown,7.13,2891,energy kyouka!! hentai ova
18525,Rin x Sen + Ran -&gt; Sem: Cross Mix,Hentai,OVA,2,7.13,3518,rin x sen + ran -&gt; sem: cross mix hentai ova
15841,Tsun Tsun Maid wa Ero Ero Desu,Hentai,OVA,2,7.13,5384,tsun tsun maid wa ero ero desu hentai ova
1787,Viper GTS,"Demons, Hentai",OVA,3,7.13,7314,"viper gts demons, hentai ova"
16638,Fault!! Service: Aratanaru Rival,"Hentai, School",OVA,1,7.12,4762,"fault!! service: aratanaru rival hentai, school ova"
33231,Fella Hame Lips,Hentai,OVA,Unknown,7.1,1663,fella hame lips hentai ova
28961,Idol☆Sister,"Harem, Hentai",OVA,1,7.12,4286,"idol☆sister harem, hentai ova"
6465,Kangoku Senkan,Hentai,OVA,4,7.12,4719,kangoku senkan hentai ova
32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,Hentai,OVA,1,7.12,2561,koinaka: koinaka de hatsukoi x nakadashi sexual life the animation hentai ova
17867,Nuki Doki! Tenshi to Akuma no Sakusei Battle,Hentai,OVA,2,7.12,4007,nuki doki! tenshi to akuma no sakusei battle hentai ova
9435,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2,7.11,6096,ane jiru 2 the animation: shirakawa sanshimai ni omakase hentai ova
5315,Ero Manga Mitai na Koi Shiyo: Let&#039;s Fall in Love The Ero-manga,Hentai,OVA,2,7.11,3493,ero manga mitai na koi shiyo: let&#039;s fall in love the ero-manga hentai ova
31788,Ero Manga! H mo Manga mo Step-up♪,Hentai,OVA,Unknown,7.11,2967,ero manga! h mo manga mo step-up♪ hentai ova
6590,Makai Kishi Ingrid,"Demons, Fantasy, Hentai, Martial Arts",OVA,4,7.11,5068,"makai kishi ingrid demons, fantasy, hentai, martial arts ova"
18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,Hentai,OVA,2,7.1,3727,tenioha!: onnanoko datte honto wa ecchi da yo? hentai ova
4763,Tsuma Shibori,"Hentai, Romance",OVA,2,7.11,4230,"tsuma shibori hentai, romance ova"
21925,Chichiiro Toiki,Hentai,OVA,2,7.1,4124,chichiiro toiki hentai ova
23479,Itadaki! Seieki♥ Special,Hentai,Special,1,7.1,2815,itadaki! seieki♥ special hentai special
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,"Harem, Hentai",OVA,3,7.1,4175,"sweet home: h na oneesan wa suki desu ka? harem, hentai ova"
5194,Aneimo,Hentai,OVA,2,7.09,7244,aneimo hentai ova
10694,Bloods: Inraku no Ketsuzoku 2,Hentai,OVA,2,7.09,7086,bloods: inraku no ketsuzoku 2 hentai ova
3771,"Nee, Chanto Shiyou Yo!",Hentai,OVA,5,7.09,6171,"nee, chanto shiyou yo! hentai ova"
2446,Nikuyome: Takayanagi Ke no Hitobito,Hentai,OVA,4,7.09,3316,nikuyome: takayanagi ke no hitobito hentai ova
4358,Aniyome wa Ijippari,Hentai,OVA,2,7.08,7882,aniyome wa ijippari hentai ova
16914,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,Hentai,OVA,2,7.08,3659,chu shite agechau: oshikake oneesan no seikou chiryou hentai ova
29807,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,Hentai,OVA,1,7.08,2254,honoo no haramase paidol my★star gakuen z the animation hentai ova
11321,Nee Summer!,Hentai,OVA,2,7.08,7929,nee summer! hentai ova
20849,Oni Chichi 2: Revenge,Hentai,OVA,2,7.08,6423,oni chichi 2: revenge hentai ova
32518,Shoujo kara Shoujo e...,Hentai,OVA,Unknown,7.08,1964,shoujo kara shoujo e... hentai ova
6194,Stretta The Animation,Hentai,OVA,2,7.08,5625,stretta the animation hentai ova
8039,Oppai no Ouja 48,Hentai,OVA,2,7.07,3815,oppai no ouja 48 hentai ova
10280,Uchuu Kaizoku Sara Special,"Hentai, Sci-Fi",Special,1,7.07,2441,"uchuu kaizoku sara special hentai, sci-fi special"
5902,Hyakujitsu no Bara,"Drama, Yaoi",OVA,2,7.06,17362,"hyakujitsu no bara drama, yaoi ova"
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,Hentai,OVA,Unknown,7.06,2045,kyonyuu hitozuma onna kyoushi saimin hentai ova
741,Sensitive Pornograph,"Comedy, Drama, Hentai, Romance, Yaoi",OVA,1,7.06,27518,"sensitive pornograph comedy, drama, hentai, romance, yaoi ova"
13595,"Suki de Suki de, Suki de The Animation",Hentai,OVA,2,7.06,5108,"suki de suki de, suki de the animation hentai ova"
19859,Yokujou Bazooka The Animation,Hentai,OVA,1,7.06,2361,yokujou bazooka the animation hentai ova
29809,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,Hentai,OVA,1,7.05,3541,3ping lovers!☆ippu nisai no sekai e youkoso♪ the animation hentai ova
13219,Himesama Gentei!,Hentai,OVA,2,7.05,4132,himesama gentei! hentai ova
12959,Ojousama Yomeiri Kousou!,Hentai,OVA,2,7.05,3853,ojousama yomeiri kousou! hentai ova
31810,Amakano,Hentai,OVA,Unknown,7.04,2695,amakano hentai ova
21001,Dekakute Ecchi na Ore no Ane,Hentai,OVA,1,7.04,3843,dekakute ecchi na ore no ane hentai ova
2432,Discipline,"Hentai, School",OVA,6,7.04,15917,"discipline hentai, school ova"
17745,Kakushi Dere,Hentai,OVA,3,7.04,3528,kakushi dere hentai ova
3992,Himekishi Lilia,"Demons, Fantasy, Hentai, Horror, Magic, Supernatural",OVA,6,7.02,5445,"himekishi lilia demons, fantasy, hentai, horror, magic, supernatural ova"
3375,Kirepapa.,"Comedy, Drama, Romance, Yaoi",OVA,2,7.02,30628,"kirepapa. comedy, drama, romance, yaoi ova"
2433,Lingeries,Hentai,OVA,3,7.02,4344,lingeries hentai ova
3970,Sentakuya Shin-chan,Hentai,OVA,2,7.02,5039,sentakuya shin-chan hentai ova
3479,Taimanin Asagi,"Action, Demons, Hentai, Martial Arts, Supernatural",OVA,4,7.02,7603,"taimanin asagi action, demons, hentai, martial arts, supernatural ova"
30898,Tsunpri,Hentai,OVA,1,7.02,2362,tsunpri hentai ova
2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,OVA,4,7.0,7484,accelerando: datenshi-tachi no sasayaki hentai ova
5719,Sex Pistols,"Comedy, Drama, Supernatural, Yaoi",OVA,2,7.0,15885,"sex pistols comedy, drama, supernatural, yaoi ova"
10488,Shocking Pink!,"Harem, Hentai",OVA,2,7.0,3877,"shocking pink! harem, hentai ova"
21363,Tokubetsu Jugyou 3 SLG The Animation,Hentai,OVA,2,7.0,2601,tokubetsu jugyou 3 slg the animation hentai ova
5464,Cafe Junkie,Hentai,OVA,2,6.99,7889,cafe junkie hentai ova
2136,Front Innocent: Mou Hitotsu no Lady Innocent,Hentai,OVA,1,6.99,7713,front innocent: mou hitotsu no lady innocent hentai ova
747,Haru wo Daite Ita,"Drama, Romance, Yaoi",OVA,2,6.99,15269,"haru wo daite ita drama, romance, yaoi ova"
19631,Tayu Tayu,"Harem, Hentai, Romance",OVA,4,6.99,3579,"tayu tayu harem, hentai, romance ova"
5762,15 Bishoujo Hyouryuuki,"Comedy, Harem, Hentai",OVA,3,6.98,11680,"15 bishoujo hyouryuuki comedy, harem, hentai ova"
16642,Ane Koi: Suki Kirai Daisuki.,Hentai,OVA,2,6.98,4115,ane koi: suki kirai daisuki. hentai ova
4600,Aneki... My Sweet Elder Sister The Animation,Hentai,OVA,4,6.98,6101,aneki... my sweet elder sister the animation hentai ova
31118,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,"Demons, Harem, Hentai, School, Supernatural",OVA,1,6.98,2713,"demon busters: ecchi na ecchi na demon taiji the animation demons, harem, hentai, school, supernatural ova"
12997,Please ♥♥♥♥ Me!,Hentai,OVA,2,6.98,8152,please ♥♥♥♥ me! hentai ova
5784,Ai no Kusabi (2012),"Drama, Romance, Sci-Fi, Yaoi",OVA,4,6.97,17943,"ai no kusabi (2012) drama, romance, sci-fi, yaoi ova"
2873,Bible Black Only Version,Hentai,OVA,2,6.97,10176,bible black only version hentai ova
7178,Tony&#039;s Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,Hentai,OVA,2,6.97,3550,tony&#039;s heroine series: kanojo wa hanayome kouhosei? cinderella collection hentai ova
2866,Ane☆Haramix,Hentai,OVA,4,6.96,7712,ane☆haramix hentai ova
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,"Demons, Fantasy, Hentai, Supernatural",OVA,2,6.96,2889,"pandra the animation: shiroki yokubou kuro no kibou demons, fantasy, hentai, supernatural ova"
1401,Bible Black: New Testament,Hentai,OVA,6,6.95,14097,bible black: new testament hentai ova
2396,Milk Junkie: Shimai-hen,Hentai,OVA,4,6.95,5508,milk junkie: shimai-hen hentai ova
3941,Rensa Byoutou,Hentai,OVA,2,6.95,2550,rensa byoutou hentai ova
4360,Uchuu Kaizoku Sara,"Hentai, Sci-Fi, Supernatural",OVA,4,6.95,4777,"uchuu kaizoku sara hentai, sci-fi, supernatural ova"
21069,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,Hentai,OVA,1,6.94,3054,amanee!: tomodachinchi de konna koto ni naru nante! hentai ova
734,Kizuna: Koi no kara Sawagi,"Drama, Romance, Yaoi",OVA,1,6.94,4127,"kizuna: koi no kara sawagi drama, romance, yaoi ova"
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Hentai,OVA,1,6.94,3000,miboujin nikki: akogare no ano hito to hitotsu yane no shita hentai ova
9308,Oni Chichi 2,Hentai,OVA,2,6.94,11092,oni chichi 2 hentai ova
28309,Oni Chichi 2: Harvest,Hentai,OVA,1,6.94,4310,oni chichi 2: harvest hentai ova
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,Hentai,OVA,2,6.94,2898,ryou seibai!: gakuen bishoujo seisai hiroku hentai ova
14379,Shoujo x Shoujo x Shoujo The Animation,"Harem, Hentai",OVA,2,6.94,3505,"shoujo x shoujo x shoujo the animation harem, hentai ova"
33962,Shoujo-tachi no Sadism The Animation,Hentai,OVA,Unknown,6.94,1247,shoujo-tachi no sadism the animation hentai ova
24377,Spocon!,Hentai,OVA,2,6.93,2846,spocon! hentai ova
5172,Love Selection The Animation,Hentai,OVA,2,6.92,3780,love selection the animation hentai ova
25923,Oppai Gakuen Marching Band-bu!,Hentai,OVA,1,6.92,2364,oppai gakuen marching band-bu! hentai ova
11067,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,Hentai,OVA,2,6.92,4072,oppai heart: kanojo wa kedamono hatsujouki!? hentai ova
33981,Pretty x Cation 2 The Animation,Hentai,OVA,Unknown,6.91,939,pretty x cation 2 the animation hentai ova
10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Hentai,OVA,2,6.92,4192,ran-&gt;sem: hakudaku delmo tsuma no miira tori hentai ova
13785,Uhou Renka,Hentai,OVA,2,6.92,4873,uhou renka hentai ova
11065,Shoukoujo The Animation,Hentai,OVA,2,6.9,4313,shoukoujo the animation hentai ova
203,Words Worth,"Adventure, Demons, Fantasy, Hentai, Magic",OVA,5,6.9,5080,"words worth adventure, demons, fantasy, hentai, magic ova"
6892,Yokorenbo: Immoral Mother,Hentai,OVA,2,6.9,3890,yokorenbo: immoral mother hentai ova
4010,Alignment You! You! The Animation,"Demons, Hentai, School, Supernatural",OVA,2,6.89,6951,"alignment you! you! the animation demons, hentai, school, supernatural ova"
31117,Ano Ko to Ii Koto,Hentai,OVA,2,6.89,2714,ano ko to ii koto hentai ova
972,Bible Black Gaiden,"Hentai, Supernatural",OVA,2,6.89,14478,"bible black gaiden hentai, supernatural ova"
12055,Brandish,"Hentai, Supernatural",OVA,2,6.89,6742,"brandish hentai, supernatural ova"
32895,Chijoku no Seifuku,Hentai,OVA,Unknown,6.89,1927,chijoku no seifuku hentai ova
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Hentai,OVA,1,6.89,1930,kyonyuu try!: tanki shuuchuu chichi momi lesson hentai ova
14539,Love 2 Quad,Hentai,OVA,2,6.89,4931,love 2 quad hentai ova
4473,Shoujo Sect,"Comedy, Hentai, Romance, Yuri",OVA,3,6.89,16527,"shoujo sect comedy, hentai, romance, yuri ova"
10827,Wizard Girl Ambitious,"Fantasy, Hentai",OVA,1,6.89,6007,"wizard girl ambitious fantasy, hentai ova"
6690,Anata dake Konbanwa,Hentai,OVA,5,6.88,3338,anata dake konbanwa hentai ova
368,Bible Black,Hentai,OVA,6,6.88,31309,bible black hentai ova
4399,Honoo no Haramase Tenkousei,"Harem, Hentai, School, Yuri",OVA,3,6.88,4965,"honoo no haramase tenkousei harem, hentai, school, yuri ova"
34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,Hentai,OVA,1,6.87,920,iizuka-senpai x blazer: ane kyun! yori the animation hentai ova
8293,Gakuen Saimin Reido,Hentai,OVA,3,6.87,4850,gakuen saimin reido hentai ova
14543,Koutetsu no Majo Annerose,"Action, Hentai, Supernatural",OVA,4,6.87,5152,"koutetsu no majo annerose action, hentai, supernatural ova"
32405,Marshmallow★Imouto★Succubus★,Hentai,OVA,Unknown,6.87,2211,marshmallow★imouto★succubus★ hentai ova
33505,Tsumamigui 3 The Animation,Hentai,OVA,Unknown,6.87,1400,tsumamigui 3 the animation hentai ova
31189,Watashi ga Toriko ni Natte Yaru,Hentai,OVA,2,6.87,2330,watashi ga toriko ni natte yaru hentai ova
10695,Yume Kui: Tsurumiku Shiki Game Seisaku,Hentai,OVA,2,6.87,4758,yume kui: tsurumiku shiki game seisaku hentai ova
1408,Kao no nai Tsuki,Hentai,OVA,5,6.86,7095,kao no nai tsuki hentai ova
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,Hentai,OVA,3,6.86,3017,namanaka hyaku percent!: katamusubi no shinpa hentai ova
3919,Shimaizuma: Shimaizuma 3 The Animation,Hentai,OVA,2,6.86,2393,shimaizuma: shimaizuma 3 the animation hentai ova
5644,"Sora no Iro, Mizu no Iro Ero Specials",Hentai,OVA,2,6.86,1771,"sora no iro, mizu no iro ero specials hentai ova"
3636,Warau Kangofu The Animation,Hentai,OVA,2,6.86,3040,warau kangofu the animation hentai ova
16059,Aku no Onna Kanbu: Full Moon Night,"Hentai, Supernatural",OVA,1,6.85,3613,"aku no onna kanbu: full moon night hentai, supernatural ova"
3478,Mrs. Junkie,Hentai,OVA,2,6.85,3817,mrs. junkie hentai ova
23665,Renai Fuyou Gakuha The Animation,Hentai,OVA,1,6.85,2057,renai fuyou gakuha the animation hentai ova
2438,Hitozuma♪Kasumi-san,Hentai,OVA,2,6.84,3782,hitozuma♪kasumi-san hentai ova
28311,Koi Maguwai,Hentai,OVA,1,6.83,2633,koi maguwai hentai ova
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,OVA,2,6.84,6495,kuro ai: hitoyozumakan inkou rannyuuroku hentai ova
6692,Mama Puri!?,Hentai,OVA,2,6.84,2938,mama puri!? hentai ova
23247,Oshaburi Announcer,Hentai,OVA,1,6.84,1808,oshaburi announcer hentai ova
8918,Princess Lover! OVA,Hentai,OVA,2,6.84,17437,princess lover! ova hentai ova
3679,Renketsu Houshiki,Hentai,OVA,3,6.84,5207,renketsu houshiki hentai ova
32239,Shinsei Futanari Idol: Dekatamakei!,Hentai,OVA,2,6.84,1804,shinsei futanari idol: dekatamakei! hentai ova
23047,Tennen Koi-iro Alcohol,Hentai,OVA,2,6.84,2571,tennen koi-iro alcohol hentai ova
1896,Akiba Kei Kanojo,Hentai,OVA,3,6.83,9395,akiba kei kanojo hentai ova
6041,Honoo no Haramase Doukyuusei,"Harem, Hentai, School, Yuri",OVA,2,6.83,3587,"honoo no haramase doukyuusei harem, hentai, school, yuri ova"
10668,Imouto Paradise!,Hentai,OVA,2,6.83,7713,imouto paradise! hentai ova
34246,Kimi no Mana wa Rina Witch,Hentai,OVA,Unknown,6.83,607,kimi no mana wa rina witch hentai ova
32833,Nudist Beach ni Shuugakuryokou de!! The Animation,Hentai,OVA,Unknown,6.83,2178,nudist beach ni shuugakuryokou de!! the animation hentai ova
21751,Okusama wa Moto Yariman,Hentai,OVA,2,6.83,3390,okusama wa moto yariman hentai ova
27413,Shinkyoku no Grimoire The Animation,"Demons, Fantasy, Hentai, Supernatural",OVA,2,6.83,2072,"shinkyoku no grimoire the animation demons, fantasy, hentai, supernatural ova"
21597,Yabai! Fukushuu Yami Site,Hentai,OVA,2,6.83,3010,yabai! fukushuu yami site hentai ova
27363,Yakata: Kannou Kitan,Hentai,OVA,2,6.83,2465,yakata: kannou kitan hentai ova
12957,First Love,Hentai,OVA,3,6.82,3466,first love hentai ova
23033,Furueru Kuchibiru,Hentai,OVA,1,6.82,3285,furueru kuchibiru hentai ova
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,Hentai,OVA,Unknown,6.82,1307,imouto to sono yuujin ga ero sugite ore no kokan ga yabai hentai ova
10457,JK to Inkou Kyoushi 4,Hentai,OVA,2,6.82,3914,jk to inkou kyoushi 4 hentai ova
11747,Kiriya Hakushaku Ke no Roku Shimai,Hentai,OVA,2,6.82,2729,kiriya hakushaku ke no roku shimai hentai ova
24021,Sei Shoujo The Animation,Hentai,OVA,1,6.81,2159,sei shoujo the animation hentai ova
2352,Daiakuji: The Xena Buster,Hentai,OVA,6,6.81,4458,daiakuji: the xena buster hentai ova
20379,Junk Land The Animation,"Hentai, School",OVA,1,6.8,2321,"junk land the animation hentai, school ova"
21349,Kichiku: Haha Shimai Choukyou Nikki,Hentai,OVA,3,6.8,2143,kichiku: haha shimai choukyou nikki hentai ova
11807,School,Hentai,OVA,2,6.81,2579,school hentai ova
28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,Hentai,OVA,1,6.81,2068,shabura rental: ecchi na oneesan to no eroero rental obenkyou the animation hentai ova
17251,Wanna. SpartanSex Spermax!!!,Hentai,OVA,2,6.82,3367,wanna. spartansex spermax!!! hentai ova
2411,Ane to Boin,Hentai,OVA,2,6.8,6564,ane to boin hentai ova
7730,Issho ni H Shiyo,Hentai,OVA,6,6.8,4926,issho ni h shiyo hentai ova
29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,OVA,1,6.8,2324,sei yariman sisters pakopako nikki the animation hentai ova
4590,Soukan Yuugi,Hentai,OVA,2,6.8,4491,soukan yuugi hentai ova
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,Hentai,OVA,2,6.8,4538,zettai junshu☆kyousei kozukuri kyokashou!! hentai ova
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,Hentai,OVA,2,6.79,3536,gibo no toiki: haitoku kokoro ni tadayou haha no iroka hentai ova
5651,Helter Skelter: Hakudaku no Mura,Hentai,OVA,4,6.79,3898,helter skelter: hakudaku no mura hentai ova
33768,Oide yo! Shiritsu Yarimakuri Gakuen,Hentai,OVA,Unknown,6.79,1059,oide yo! shiritsu yarimakuri gakuen hentai ova
10590,Reunion,"Harem, Hentai",OVA,2,6.79,3965,"reunion harem, hentai ova"
2505,Ringetsu The Animation,Hentai,OVA,3,6.79,3512,ringetsu the animation hentai ova
830,Sexfriend,Hentai,OVA,2,6.79,9174,sexfriend hentai ova
11745,Aku no Onna Kanbu,Hentai,OVA,2,6.78,4229,aku no onna kanbu hentai ova
2353,Daiakuji: The Xena Buster Specials,Hentai,Special,2,6.78,2220,daiakuji: the xena buster specials hentai special
2441,Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2,6.78,3092,"koihime fantasy, harem, hentai, magic, supernatural ova"
9970,Floating Material,Hentai,OVA,2,6.77,4567,floating material hentai ova
14995,JK to Ero Giin Sensei,Hentai,OVA,2,6.77,2659,jk to ero giin sensei hentai ova
6531,Kimihagu,Hentai,OVA,2,6.77,2756,kimihagu hentai ova
30242,Kuro no Kyoushitsu,Hentai,OVA,Unknown,6.77,2530,kuro no kyoushitsu hentai ova
22543,Kyonyuu Kazoku Saimin,Hentai,OVA,1,6.77,2521,kyonyuu kazoku saimin hentai ova
22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,Hentai,OVA,1,6.77,1990,mou hasamazu ni wa irarenai♥: hoshi ni onegai shitara konnani okkiku nacchatta! hentai ova
2681,Spaceship Agga Ruter,"Comedy, Hentai, Sci-Fi, Space",OVA,4,6.77,1180,"spaceship agga ruter comedy, hentai, sci-fi, space ova"
6122,Jinkou Shoujo: Henshin Sex Android,Hentai,OVA,2,6.76,3287,jinkou shoujo: henshin sex android hentai ova
2417,Saigo no Door wo Shimero!,"Comedy, Drama, Romance, Yaoi",OVA,1,6.76,9076,"saigo no door wo shimero! comedy, drama, romance, yaoi ova"
9328,Shoujo Senki Soul Eater,Hentai,OVA,1,6.76,6706,shoujo senki soul eater hentai ova
11467,TSF Monogatari,Hentai,OVA,2,6.76,6162,tsf monogatari hentai ova
19569,Junjou Shoujo Et Cetera,Hentai,OVA,2,6.75,2640,junjou shoujo et cetera hentai ova
33979,Kowaremono: Risa Plus The Animation,Hentai,OVA,1,6.75,1345,kowaremono: risa plus the animation hentai ova
221,Mezzo Forte,"Action, Comedy, Hentai, Sci-Fi",OVA,2,6.75,14651,"mezzo forte action, comedy, hentai, sci-fi ova"
5743,Saimin Ryoujoku Gakuen,Hentai,OVA,3,6.75,3023,saimin ryoujoku gakuen hentai ova
12373,Star☆Jewel,"Hentai, Yuri",OVA,1,6.75,2430,"star☆jewel hentai, yuri ova"
3537,Cleavage,Hentai,OVA,2,6.74,6250,cleavage hentai ova
29573,Fukubiki! Triangle: Futaba wa Atafuta ♥,Hentai,OVA,1,6.74,2720,fukubiki! triangle: futaba wa atafuta ♥ hentai ova
24987,Furueru Kuchibiru Episode 0,Hentai,OVA,1,6.74,1953,furueru kuchibiru episode 0 hentai ova
5214,Gakuen Shimai,Hentai,OVA,2,6.74,2864,gakuen shimai hentai ova
17491,Garden,Hentai,OVA,2,6.73,4334,garden hentai ova
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Hentai,OVA,2,6.75,2568,hyoudou ibuki: kanpeki ibuki kaichou ga kousoku do m!? na wake hentai ova
12057,My Imouto: Koakuma na A-Cup,Hentai,OVA,2,6.74,5400,my imouto: koakuma na a-cup hentai ova
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,Hentai,OVA,1,6.73,2634,oyakodon: oppai tokumori bonyuu tsuyudaku de hentai ova
